subgroup,state,modern_method,se.modern_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
ALL,Africa:Senegal:Thiès:Tivaouane,,,2000,,,15,2000,0.0483583081454136,0.1086320098493369,0.0206610956274738,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2001,,,15,2001,0.0495867922707576,0.1077654741156732,0.0219330291000582,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2002,,,15,2002,0.0509631591290813,0.1057015084084962,0.0236816250605977,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2003,,,15,2003,0.0524972340935639,0.1022200008553385,0.0261076081528091,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2004,,,15,2004,0.0541995473117369,0.0968051921143152,0.0295627558531458,1
ALL,Africa:Senegal:Thiès:Tivaouane,0.0473524479989934,0.0158062093920709,2005,Senegal,DHS_2005,15,2005,0.0560799063491967,0.0884893246652537,0.0349071593910679,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2006,,,15,2006,0.0604839006339463,0.1024810679859057,0.0348062142612269,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2007,,,15,2007,0.0653540364157039,0.1130030122430286,0.0367032496685061,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2008,,,15,2008,0.0707454894992322,0.1196617742892162,0.040607473444527,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2009,,,15,2009,0.0767158383197342,0.1211442196094195,0.0473685476773913,1
ALL,Africa:Senegal:Thiès:Tivaouane,0.0655895889108775,0.0173477342716046,2010,Senegal,DHS_2010,15,2010,0.0832666442508079,0.113815422437454,0.060054270225827,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2011,,,15,2011,0.1073611590881581,0.1478923469018966,0.0766975184134868,1
ALL,Africa:Senegal:Thiès:Tivaouane,0.1403394333580572,0.0069490959253235,2012,Senegal,DHS_2012,15,2012,0.137537607934257,0.1510513298173558,0.1250641212852006,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2013,,,15,2013,0.1538642325399424,0.2052012816254064,0.1135914514671399,1
ALL,Africa:Senegal:Thiès:Tivaouane,0.1531818100162125,0.0384728096495126,2014,Senegal,DHS_2014,15,2014,0.1722860668895286,0.2142112523373957,0.1368369754579498,1
ALL,Africa:Senegal:Thiès:Tivaouane,0.1739824716793489,0.0109608951078184,2015,Senegal,DHS_2015,15,2015,0.1747912676696091,0.1955449107353216,0.1558211650029616,1
ALL,Africa:Senegal:Thiès:Tivaouane,0.2139807035005625,0.0399749317859372,2016,Senegal,DHS_2016,15,2016,0.1891269251907583,0.2310294641910242,0.1536037825845128,1
ALL,Africa:Senegal:Thiès:Tivaouane,0.2146713465288709,0.05228622312169,2017,Senegal,DHS_2017,15,2017,0.2017187775146255,0.2481883314824507,0.1622621801311257,1
ALL,Africa:Senegal:Thiès:Tivaouane,0.1856308448237272,0.0138989330221432,2018,Senegal,DHS_2018,15,2018,0.1840852360768995,0.2099580225500336,0.1607543862033657,1
ALL,Africa:Senegal:Thiès:Tivaouane,0.1515353957640639,0.0349525433365504,2019,Senegal,DHS_2019,15,2019,0.1843159574361703,0.2357763765784558,0.1414643535970248,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2020,,,15,2020,0.1819697539032252,0.2765365797428364,0.1142429613390921,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2021,,,15,2021,0.1801455125779038,0.3063987272345335,0.0981906931881148,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2022,,,15,2022,0.1786987019859575,0.332013780831296,0.0866242536272139,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2023,,,15,2023,0.1776202261526832,0.3553111433628963,0.0777100577651573,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2024,,,15,2024,0.1769043505616599,0.3771812970129665,0.070558690519406,1
ALL,Africa:Senegal:Thiès:Tivaouane,,,2025,,,15,2025,0.1765473325173347,0.3981554680366575,0.0646731393267207,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,1990,,,16,1990,0.0842581822402863,0.2156301036905398,0.0292917171285253,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,1991,,,16,1991,0.0844221448911837,0.2009031308456742,0.0321386399863981,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,1992,,,16,1992,0.0847595325065147,0.1859058385604281,0.0356363248690275,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.0454545454545454,0.0236978657494287,1993,Senegal,DHS_1993,16,1993,0.0852389751449115,0.1703625463324073,0.0400825762356139,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,1994,,,16,1994,0.0951608435149671,0.1954852842861602,0.0429381025308897,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,1995,,,16,1995,0.106273429787975,0.2210731288664393,0.0468007120476512,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,1996,,,16,1996,0.1187457673160699,0.2469331426956665,0.0517672217379763,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,1997,,,16,1997,0.1327240088761216,0.2727033407056959,0.0580493845654633,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,1998,,,16,1998,0.14835781761373,0.2979754545328579,0.0659838676880471,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,1999,,,16,1999,0.1657969700343083,0.3223102087666124,0.0759690654958364,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2000,,,16,2000,0.1851861005104278,0.3450756569045136,0.0886135323272865,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2001,,,16,2001,0.2066576360534334,0.3654268354424839,0.1048251947208214,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2002,,,16,2002,0.2303238873319402,0.3823442357490523,0.1259449943313523,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2003,,,16,2003,0.2562663911470635,0.3940956419529129,0.1541961308072779,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2004,,,16,2004,0.2845293791700617,0.3969713758099533,0.193847516302728,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.353666435220524,0.0346774047621458,2005,Senegal,DHS_2005,16,2005,0.3151771547178603,0.3781131322147215,0.2585229753672962,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2006,,,16,2006,0.2998560736494486,0.4068742734187926,0.2110138753156979,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2007,,,16,2007,0.2855318937007248,0.4092951280307584,0.1869083656046848,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2008,,,16,2008,0.2720898992315299,0.3973298317551694,0.1740003861626364,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2009,,,16,2009,0.259486290537705,0.3731992446875666,0.1697139988565907,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.1435406857596285,0.0438055908976631,2010,Senegal,DHS_2010,16,2010,0.2475249734786849,0.3344664854381715,0.1757449145636442,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2011,,,16,2011,0.2846028266397881,0.3919690747572415,0.1956389708438335,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.4090909090909091,6.93889390390723e-18,2012,Senegal,DHS_2012,16,2012,0.3250316552672854,0.4228380843479898,0.2393459986418985,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2013,,,16,2013,0.3810797876099272,0.4778466402332255,0.2924794724473583,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.4602567982305963,0.0205066069417103,2014,Senegal,DHS_2014,16,2014,0.441326883296404,0.47956479145498,0.4038462851489027,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.2499999999999999,3.469446951953616e-17,2015,Senegal,DHS_2015,16,2015,0.3828098037488848,0.4556527618839772,0.3146051434107069,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.3151059157968353,0.0367562188653891,2016,Senegal,DHS_2016,16,2016,0.3386152819194714,0.400009891641543,0.2816796899146352,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.2596480435496751,0.1083216053037379,2017,Senegal,DHS_2017,16,2017,0.3338103630176645,0.4215377755743861,0.2543814341060614,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.1857144883643404,0.0635081484343814,2018,Senegal,DHS_2018,16,2018,0.2994224957953175,0.4007918153618701,0.2122559267419556,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,0.4705882352941176,1.387778780781446e-17,2019,Senegal,DHS_2019,16,2019,0.3199221194900479,0.4516237696550033,0.2086153916547013,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2020,,,16,2020,0.3166683053419605,0.4859479629666853,0.182591556617582,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2021,,,16,2021,0.3141388751606658,0.5141819138009249,0.1631868043756875,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2022,,,16,2022,0.3121323909251896,0.5389867921429267,0.1477237856951768,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2023,,,16,2023,0.3106335629315765,0.5613871749752175,0.1350390186892531,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2024,,,16,2024,0.3096371629438925,0.5822381101265445,0.1244336557901952,1
ALL,Africa:Senegal:Ziguinchor:Oussouye,,,2025,,,16,2025,0.3091385473598973,0.6017857352796886,0.1154310370568741,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,1990,,,17,1990,0.0605759283929038,0.1557571791340212,0.0219204718565601,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,1991,,,17,1991,0.0605756148183566,0.1434480796951608,0.0241018045504605,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,1992,,,17,1992,0.0605768724520366,0.1308954462114466,0.0267685859911236,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.055045871559633,0.0256052386814166,1993,Senegal,DHS_1993,17,1993,0.0605568407009531,0.1177594380484209,0.0301354139822228,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,1994,,,17,1994,0.063986960146153,0.1306211352507602,0.0300652594901775,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,1995,,,17,1995,0.0675725427488764,0.142469486590532,0.0305137328767446,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,1996,,,17,1996,0.0713445194847748,0.1532695271083849,0.0314315946424233,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,1997,,,17,1997,0.0753127871509507,0.1629741894191103,0.0328070382946734,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,1998,,,17,1998,0.079486750275767,0.1713086408082036,0.0346764478921081,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,1999,,,17,1999,0.0838757399873628,0.1781723804713918,0.0370992877530951,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2000,,,17,2000,0.0884889655277583,0.183188285916286,0.0402191038247876,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2001,,,17,2001,0.0933361176714399,0.1860145402590408,0.0442328594343619,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2002,,,17,2002,0.0984267268574867,0.1861583786199019,0.0494758017491664,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2003,,,17,2003,0.1037707276054848,0.1828006214144943,0.0565489967345157,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2004,,,17,2004,0.1093793323172075,0.1745022186906768,0.0666562759522535,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.1232588505840708,0.0230940922994292,2005,Senegal,DHS_2005,17,2005,0.1152729434360217,0.157193080369167,0.0834901541722802,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2006,,,17,2006,0.1163037456999193,0.1784492385500777,0.0739438783783221,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2007,,,17,2007,0.1173631523370948,0.1882129707829867,0.0709230626035953,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2008,,,17,2008,0.1184412527442754,0.1890687590670853,0.0718913031951819,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2009,,,17,2009,0.1195354972758477,0.1806403060873391,0.077157911771508,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.1223373400506531,0.0245123428124996,2010,Senegal,DHS_2010,17,2010,0.1205631339410965,0.1587404555814152,0.0906488990484137,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2011,,,17,2011,0.131146662417335,0.180675640563087,0.0936036706289147,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.1419770184441948,0.0145516975775877,2012,Senegal,DHS_2012,17,2012,0.1423705252506928,0.169484801198203,0.1189755849524411,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2013,,,17,2013,0.1622541143734148,0.2199462374025691,0.1174765135235402,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.1838191106867724,0.0465153677267983,2014,Senegal,DHS_2014,17,2014,0.1844968911358798,0.234633358089194,0.1429447328464301,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.1873044862843385,0.0319332709518581,2015,Senegal,DHS_2015,17,2015,0.1830239720273676,0.2256543446552771,0.1469250839103544,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.180974308286076,0.028390229156124,2016,Senegal,DHS_2016,17,2016,0.185908388526307,0.2246458320267169,0.1523688606242008,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.1832447667807573,0.0176321732800983,2017,Senegal,DHS_2017,17,2017,0.2025130663065902,0.2336171750671303,0.1743644309110241,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.2497452519698428,0.0186126042697037,2018,Senegal,DHS_2018,17,2018,0.2357127769560592,0.2669115389290686,0.2072342820204524,1
ALL,Africa:Senegal:Ziguinchor:Bignona,0.2587431766858623,0.0337701630348992,2019,Senegal,DHS_2019,17,2019,0.2574229279606972,0.3096947692037413,0.2113765786137235,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2020,,,17,2020,0.2571441319207231,0.3666264172901956,0.1717639154183156,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2021,,,17,2021,0.2570631500941432,0.4053754350929701,0.1496016496574224,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2022,,,17,2022,0.257001052521972,0.4373423544721054,0.1335988891312815,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2023,,,17,2023,0.2569550126091275,0.4652402723740323,0.1210340212663222,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2024,,,17,2024,0.2569242325440386,0.4903465529157425,0.1106971436919987,1
ALL,Africa:Senegal:Ziguinchor:Bignona,,,2025,,,17,2025,0.2569083476347572,0.5133565231751438,0.1019511056528995,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,1990,,,18,1990,0.0983144000444725,0.2303042392041408,0.0381143778445457,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,1991,,,18,1991,0.0984374089375908,0.2130470501732414,0.0420886590872903,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,1992,,,18,1992,0.0986862839447363,0.1950551919559333,0.047080495951198,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.1058823529411764,0.0400089388686264,1993,Senegal,DHS_1993,18,1993,0.0990270731417086,0.175819952871461,0.0536433141291675,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,1994,,,18,1994,0.1026308271309522,0.1929692725125791,0.0518060133082695,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,1995,,,18,1995,0.1064466485096833,0.2079054780248289,0.0511918127917929,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,1996,,,18,1996,0.1105250849129862,0.2208834241860251,0.0515219297483448,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,1997,,,18,1997,0.1148848194148641,0.2318537698963436,0.0527253697926332,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,1998,,,18,1998,0.1195447903440462,0.2409076562472041,0.0547566742509357,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,1999,,,18,1999,0.1245242673850881,0.2477109387403506,0.0577282047120578,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2000,,,18,2000,0.1298438424108813,0.2520655931291931,0.0618139986213692,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2001,,,18,2001,0.1355248248990704,0.2536165102992614,0.067308985770398,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2002,,,18,2002,0.1415897346231392,0.2516674085454136,0.074727654031273,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2003,,,18,2003,0.1480623558150456,0.2450994615970732,0.0850435441980185,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2004,,,18,2004,0.1549684703070198,0.2315646996166733,0.1004061367718996,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.1672222855693365,0.021053747886961,2005,Senegal,DHS_2005,18,2005,0.1623486425664743,0.2026696234541304,0.1287934980356205,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2006,,,18,2006,0.1638517130169537,0.236568059471267,0.1103335847331512,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2007,,,18,2007,0.165581172698505,0.2512023970483845,0.1050796230810933,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2008,,,18,2008,0.1675292703420757,0.2532099369306074,0.1067300374958422,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2009,,,18,2009,0.1697008945802017,0.2420575059475324,0.1157522858230986,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.1781320664165813,0.0201533035088475,2010,Senegal,DHS_2010,18,2010,0.1720114003309925,0.2080686316398182,0.1411811002449506,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2011,,,18,2011,0.1790278271174026,0.2405316593147847,0.1305807655822675,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.1916829636480855,0.0296195919679087,2012,Senegal,DHS_2012,18,2012,0.1863285152820518,0.2308455811070703,0.148835773640604,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2013,,,18,2013,0.197983343760874,0.2632641423619022,0.1457590215490666,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.2118954017477946,0.0238385951899803,2014,Senegal,DHS_2014,18,2014,0.2105758877453059,0.2494049108441141,0.176345036166236,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.1894968790548097,0.0322314885989415,2015,Senegal,DHS_2015,18,2015,0.1945715001009598,0.2344973706537056,0.159947387709343,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.1826009237552171,0.0137926377113828,2016,Senegal,DHS_2016,18,2016,0.1901787091938031,0.2152450632480145,0.1673244440863419,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.2315692564961625,0.0186465199666896,2017,Senegal,DHS_2017,18,2017,0.2237052001970064,0.2545425076729163,0.1956642396631034,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.1762979696320348,0.0314872538712715,2018,Senegal,DHS_2018,18,2018,0.2091874967214029,0.2534810399039526,0.1706305430276328,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,0.2641997505807794,0.0356652538690651,2019,Senegal,DHS_2019,18,2019,0.2435345022981704,0.2987182770730448,0.1958011490585711,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2020,,,18,2020,0.241756932484749,0.3502126285867243,0.1588401493067378,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2021,,,18,2021,0.24042437787981,0.3859277882093754,0.1375814425243441,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2022,,,18,2022,0.2393642360592068,0.4157375214060248,0.1222159170666879,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2023,,,18,2023,0.2385719375651136,0.4420997065500895,0.110256907167454,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2024,,,18,2024,0.2380448667552887,0.4661980894606781,0.1005352009583421,1
ALL,Africa:Senegal:Ziguinchor:Ziguinchor,,,2025,,,18,2025,0.2377815228083876,0.4886926105145719,0.0924220238682258,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,1990,,,19,1990,0.0369915953645418,0.0911545433898656,0.0144341156608064,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,1991,,,19,1991,0.0370932263002439,0.0828484340729975,0.0161069516431747,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,1992,,,19,1992,0.0372986612317792,0.0744620970832275,0.0182779488570108,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.039568345323741,0.0135108994709421,1993,Senegal,DHS_1993,19,1993,0.0375943064795771,0.0655850539388254,0.0212906443912983,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,1994,,,19,1994,0.0392730252420342,0.0747292554833445,0.0202327162048923,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,1995,,,19,1995,0.0411206078267476,0.083042330780961,0.0198431715402954,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,1996,,,19,1996,0.0431702559799829,0.0907184237994059,0.0199187425997882,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,1997,,,19,1997,0.0454433424197251,0.0977740233103082,0.0204053483474107,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,1998,,,19,1998,0.0479632594585596,0.1041532675763382,0.0212774602307747,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,1999,,,19,1999,0.0507563490236674,0.1097375882738485,0.0225747984397805,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2000,,,19,2000,0.0538519322390368,0.1143931798406069,0.0243703121960887,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2001,,,19,2001,0.0572829413240739,0.1178921148655277,0.0267930586025522,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2002,,,19,2002,0.0610863241837544,0.119889021587583,0.030065153859452,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2003,,,19,2003,0.0653035030344737,0.119799929800636,0.03456459118688,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2004,,,19,2004,0.0699812257767094,0.116691013342054,0.0410705842523319,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.0784462252867556,0.0185896520249173,2005,Senegal,DHS_2005,19,2005,0.075174091882182,0.1081948642758798,0.0516559294032292,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2006,,,19,2006,0.0793819984881398,0.1263430375094719,0.0489048019469491,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2007,,,19,2007,0.0840309392273529,0.1381247317058793,0.0499070328414467,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2008,,,19,2008,0.0891640083151188,0.1439016766070541,0.0539546740535546,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2009,,,19,2009,0.0948300854288244,0.1421501601093981,0.0621703895490048,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.1089963068896252,0.0143946877569323,2010,Senegal,DHS_2010,19,2010,0.1010291646923251,0.126288416310869,0.080425206074831,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2011,,,19,2011,0.1062386501582137,0.1487930960293495,0.0747685297257543,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.1037996292248634,0.0212479245695275,2012,Senegal,DHS_2012,19,2012,0.1118750408991101,0.1456075064656155,0.085087528778221,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2013,,,19,2013,0.1288371688886411,0.1807172446056869,0.0901793748907597,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.1520376379514553,0.0393168314220042,2014,Senegal,DHS_2014,19,2014,0.1484432320326686,0.1906597847275976,0.1141274382022671,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.1479410308123077,0.0190129375719095,2015,Senegal,DHS_2015,19,2015,0.1474028692816405,0.1778162948588908,0.1214152945556976,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.1385535972574258,0.0214051045689203,2016,Senegal,DHS_2016,19,2016,0.1521017647728126,0.1836480480447676,0.1250265807645639,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.1914745107856899,0.0168110784767119,2017,Senegal,DHS_2017,19,2017,0.1798122184884503,0.2076801708248275,0.1550214139231502,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.1497731963602868,0.0270811474315234,2018,Senegal,DHS_2018,19,2018,0.1574126535402522,0.1944424826157131,0.1261876076437048,1
ALL,Africa:Senegal:Kaolack:Kaolack,0.1466335505240343,0.0287981269961769,2019,Senegal,DHS_2019,19,2019,0.1613240756408549,0.2087118168069393,0.1227048067276897,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2020,,,19,2020,0.1588553358712038,0.2452247578944568,0.0985728058527403,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2021,,,19,2021,0.1569068194861876,0.2722253916010934,0.084402066366108,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2022,,,19,2022,0.1553624558004123,0.2955561209257799,0.0742384027248653,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2023,,,19,2023,0.1542126859569748,0.3170799252429308,0.0664484858899971,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2024,,,19,2024,0.1534504918433964,0.3375490855587469,0.060226115492633,1
ALL,Africa:Senegal:Kaolack:Kaolack,,,2025,,,19,2025,0.1530711242053913,0.3574543377074951,0.0551289181102536,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1990,,,20,1990,0.0216712566311638,0.0831884180447552,0.0053443830807743,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1991,,,20,1991,0.0216552727905868,0.0780132470511196,0.0057230993048929,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1992,,,20,1992,0.0216236469064194,0.0730258492652333,0.0061319417499589,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1993,Senegal,DHS_1993,20,1993,0.0215688839473637,0.0681763978952126,0.0065754684185773,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1994,,,20,1994,0.0225073008446849,0.0702646147760761,0.0069234766708664,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1995,,,20,1995,0.0234594379368355,0.0721557755711769,0.0073083580458703,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1996,,,20,1996,0.0244322126143031,0.0738552664172982,0.0077367973916066,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1997,,,20,1997,0.025425305403505,0.0753088340207871,0.0082176270643603,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1998,,,20,1998,0.0264382967579074,0.0764508494150578,0.0087580507029519,1
ALL,Africa:Senegal:Kédougou:Saraya,,,1999,,,20,1999,0.0274706957580527,0.0772241842735206,0.0093694520619303,1
ALL,Africa:Senegal:Kédougou:Saraya,,,2000,,,20,2000,0.0285219495956945,0.0775717542756674,0.0100727094453716,1
ALL,Africa:Senegal:Kédougou:Saraya,,,2001,,,20,2001,0.0295914509761173,0.0774258751490285,0.0108915103070218,1
ALL,Africa:Senegal:Kédougou:Saraya,,,2002,,,20,2002,0.0306785405882117,0.0767006255355781,0.0118565362418539,1
ALL,Africa:Senegal:Kédougou:Saraya,,,2003,,,20,2003,0.0317824946727872,0.0752843695322854,0.0130129440292808,1
ALL,Africa:Senegal:Kédougou:Saraya,,,2004,,,20,2004,0.0329025360445209,0.073032552174976,0.0144446069995264,1
ALL,Africa:Senegal:Kédougou:Saraya,0.0555555555555555,6.938893903907231e-18,2005,Senegal,DHS_2005,20,2005,0.0340376842897852,0.0697563787570353,0.0162748747697571,1
ALL,Africa:Senegal:Kédougou:Saraya,,,2006,,,20,2006,0.0351795193740229,0.0718213816612183,0.0168777234198798,1
ALL,Africa:Senegal:Kédougou:Saraya,,,2007,,,20,2007,0.0363334499267055,0.0722437414273603,0.0179100131989515,1
