subgroup,state,unmet_need,se.unmet_need,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Parity 0,Africa:Senegal:Kédougou,0.0719395619078392,0.0313744603451302,2012,Senegal,DHS_2012,6,2012,0.0766043484027342,0.1062297182740039,0.0546985899543739,1
Parity 0,Africa:Senegal:Kédougou,,,2013,,,6,2013,0.0731890786016895,0.1053042353460955,0.0500875560691821,1
Parity 0,Africa:Senegal:Kédougou,0.0612727608713692,0.0396657044486559,2014,Senegal,DHS_2014,6,2014,0.0698769902690482,0.0969148584370092,0.0497739952287587,1
Parity 0,Africa:Senegal:Kédougou,0.0825541178256675,0.0235641516350373,2015,Senegal,DHS_2015,6,2015,0.0707243662287902,0.0952427850954544,0.0522059819753825,1
Parity 0,Africa:Senegal:Kédougou,0.0407087620542921,0.0217157755456657,2016,Senegal,DHS_2016,6,2016,0.0802177982209718,0.1086754139801408,0.0589405725471943,1
Parity 0,Africa:Senegal:Kédougou,0.100322472527718,0.0226960483502302,2017,Senegal,DHS_2017,6,2017,0.0754899130533175,0.1005438085570936,0.0564569779181158,1
Parity 0,Africa:Senegal:Kédougou,0.0616018600480879,0.0279944400286952,2018,Senegal,DHS_2018,6,2018,0.061983863167646,0.0864880013192173,0.0435362881060779,1
Parity 0,Africa:Senegal:Kédougou,0.0212589848455162,0.0114860405036401,2019,Senegal,DHS_2019,6,2019,0.0577579252849922,0.0836920381641658,0.0383678567891897,1
Parity 0,Africa:Senegal:Kédougou,,,2020,,,6,2020,0.0577965544395284,0.0931158010861299,0.0338296024341117,1
Parity 0,Africa:Senegal:Kédougou,,,2021,,,6,2021,0.0577696908534775,0.101678212081661,0.0305568377449029,1
Parity 0,Africa:Senegal:Kédougou,,,2022,,,6,2022,0.0577397707709188,0.1097492472626407,0.0279997649576291,1
Parity 0,Africa:Senegal:Kédougou,,,2023,,,6,2023,0.0577168563309266,0.1175076133924442,0.0259060025157689,1
Parity 0,Africa:Senegal:Kédougou,,,2024,,,6,2024,0.0577022400027993,0.1250101990873799,0.0241399581158859,1
Parity 0,Africa:Senegal:Kédougou,,,2025,,,6,2025,0.0577002087534674,0.1323848921337593,0.0226196156898769,1
Parity 0,Africa:Senegal:Kolda,,,1990,,,7,1990,0.0915643194519019,0.1994796927643376,0.036273049153765,1
Parity 0,Africa:Senegal:Kolda,,,1991,,,7,1991,0.0915932400177973,0.1897945138379291,0.038713984783706,1
Parity 0,Africa:Senegal:Kolda,,,1992,,,7,1992,0.0916821742698132,0.1801202157369227,0.0415626721269251,1
Parity 0,Africa:Senegal:Kolda,0.06,0.0518999036607968,1993,Senegal,DHS_1993,7,1993,0.0917800688478728,0.170382764464445,0.0448844071109073,1
Parity 0,Africa:Senegal:Kolda,,,1994,,,7,1994,0.095437238789943,0.1793673674953897,0.0459336537884238,1
Parity 0,Africa:Senegal:Kolda,,,1995,,,7,1995,0.0992287735237528,0.1879526228992002,0.0474041888095071,1
Parity 0,Africa:Senegal:Kolda,,,1996,,,7,1996,0.1032160426223234,0.1960199139875191,0.0493554478512512,1
Parity 0,Africa:Senegal:Kolda,,,1997,,,7,1997,0.1074193854148416,0.2033744932147771,0.0518490781593409,1
Parity 0,Africa:Senegal:Kolda,,,1998,,,7,1998,0.1118571720090552,0.2098706954014995,0.0549696774448347,1
Parity 0,Africa:Senegal:Kolda,,,1999,,,7,1999,0.1165453306993041,0.2153698628091349,0.0587715910624611,1
Parity 0,Africa:Senegal:Kolda,,,2000,,,7,2000,0.1215010212772559,0.2196707454645522,0.0634567539520383,1
Parity 0,Africa:Senegal:Kolda,,,2001,,,7,2001,0.1267444046566028,0.2223944818344206,0.0691984139271576,1
Parity 0,Africa:Senegal:Kolda,,,2002,,,7,2002,0.132299421319398,0.2231484686908171,0.0763427623715678,1
Parity 0,Africa:Senegal:Kolda,,,2003,,,7,2003,0.1381975748870351,0.2215062617076156,0.08540315850228,1
Parity 0,Africa:Senegal:Kolda,,,2004,,,7,2004,0.1444972591138384,0.216207932145399,0.0972103959237076,1
Parity 0,Africa:Senegal:Kolda,0.2208034411140252,0.0370224930767691,2005,Senegal,DHS_2005,7,2005,0.1514971141423243,0.2049117653896062,0.1138580181852235,1
Parity 0,Africa:Senegal:Kolda,,,2006,,,7,2006,0.1334868144724454,0.1934563107696326,0.0923897306048904,1
Parity 0,Africa:Senegal:Kolda,,,2007,,,7,2007,0.1177140096847825,0.1757915637132857,0.0775810928548993,1
Parity 0,Africa:Senegal:Kolda,,,2008,,,7,2008,0.1037204464274461,0.1547576729315129,0.0671104669132454,1
Parity 0,Africa:Senegal:Kolda,,,2009,,,7,2009,0.0912910967141921,0.1318324753617412,0.0599454173042706,1
Parity 0,Africa:Senegal:Kolda,0.0568067564433414,0.0150169520873784,2010,Senegal,DHS_2010,7,2010,0.0802086870184065,0.1075970688304717,0.055845565543252,1
Parity 0,Africa:Senegal:Kolda,,,2011,,,7,2011,0.0786100390723279,0.1113752220127497,0.051230958213318,1
Parity 0,Africa:Senegal:Kolda,0.029332818767824,0.0142991410037192,2012,Senegal,DHS_2012,7,2012,0.0772174085137457,0.1060756825227771,0.050794544190559,1
Parity 0,Africa:Senegal:Kolda,,,2013,,,7,2013,0.0745646774967678,0.1059610558632082,0.048178131400479,1
Parity 0,Africa:Senegal:Kolda,0.0382409389476928,0.0204012921429075,2014,Senegal,DHS_2014,7,2014,0.0721450187845168,0.098236876292674,0.0490887425212111,1
Parity 0,Africa:Senegal:Kolda,0.0386832689707898,0.0151639245347135,2015,Senegal,DHS_2015,7,2015,0.0749810289008007,0.0992219761045628,0.0539835544104353,1
Parity 0,Africa:Senegal:Kolda,0.1169701986828375,0.031592916292215,2016,Senegal,DHS_2016,7,2016,0.0914026360093512,0.1188772655319402,0.0697376362794491,1
Parity 0,Africa:Senegal:Kolda,0.1159103402909282,0.0241579757277668,2017,Senegal,DHS_2017,7,2017,0.088799619844237,0.1142536702268297,0.0691438952309636,1
Parity 0,Africa:Senegal:Kolda,0.0540864463614201,0.0230159208618295,2018,Senegal,DHS_2018,7,2018,0.0753533083059838,0.1005478136779827,0.0560955936671325,1
Parity 0,Africa:Senegal:Kolda,0.0874578802731143,0.0198144839122012,2019,Senegal,DHS_2019,7,2019,0.0734667147829806,0.0994981976099917,0.0545449700351005,1
Parity 0,Africa:Senegal:Kolda,,,2020,,,7,2020,0.0732672822787799,0.1121958969620274,0.0468280874132626,1
Parity 0,Africa:Senegal:Kolda,,,2021,,,7,2021,0.0729954087111857,0.123058641874356,0.0417595089410231,1
Parity 0,Africa:Senegal:Kolda,,,2022,,,7,2022,0.0727663674089981,0.1329960552852855,0.0379450442211833,1
Parity 0,Africa:Senegal:Kolda,,,2023,,,7,2023,0.0725927081356605,0.1423587737023705,0.0348993909630705,1
Parity 0,Africa:Senegal:Kolda,,,2024,,,7,2024,0.0724784275755669,0.1514485942558043,0.0323926076573837,1
Parity 0,Africa:Senegal:Kolda,,,2025,,,7,2025,0.0724252164871175,0.1603959656081758,0.03025874225415,1
Parity 0,Africa:Senegal:Louga,,,1990,,,8,1990,0.0447370591685157,0.089774271839194,0.0212776981307848,1
Parity 0,Africa:Senegal:Louga,,,1991,,,8,1991,0.0447453555451443,0.0833899466971334,0.0231250491044372,1
Parity 0,Africa:Senegal:Louga,,,1992,,,8,1992,0.0447742055003755,0.0768137831331481,0.0254522083955731,1
Parity 0,Africa:Senegal:Louga,0.0465116279069767,0.0138064827538279,1993,Senegal,DHS_1993,8,1993,0.0447783645303617,0.0698441393781727,0.0285931773126355,1
Parity 0,Africa:Senegal:Louga,,,1994,,,8,1994,0.0463428946262545,0.0768500787303736,0.0273549078450633,1
Parity 0,Africa:Senegal:Louga,,,1995,,,8,1995,0.047920420597416,0.0831868395983838,0.0268518944889129,1
Parity 0,Africa:Senegal:Louga,,,1996,,,8,1996,0.0495646172880629,0.0889305272185888,0.0268313261579027,1
Parity 0,Africa:Senegal:Louga,,,1997,,,8,1997,0.05128859295406,0.0939893260025924,0.0272219094747293,1
Parity 0,Africa:Senegal:Louga,,,1998,,,8,1998,0.0531007657565694,0.0983628182965285,0.0279860987335452,1
Parity 0,Africa:Senegal:Louga,,,1999,,,8,1999,0.0550098098774168,0.1018794749710872,0.0291416939457176,1
Parity 0,Africa:Senegal:Louga,,,2000,,,8,2000,0.0570236772992922,0.1044920494628753,0.0307386278684334,1
Parity 0,Africa:Senegal:Louga,,,2001,,,8,2001,0.0591504465900744,0.106048775449895,0.0328361224553656,1
Parity 0,Africa:Senegal:Louga,,,2002,,,8,2002,0.0614015494806861,0.106292414890848,0.0356149649390969,1
Parity 0,Africa:Senegal:Louga,,,2003,,,8,2003,0.0637914149236873,0.104906298639586,0.0392921150146491,1
Parity 0,Africa:Senegal:Louga,,,2004,,,8,2004,0.0663464252790967,0.1012940312064278,0.0443308386167767,1
Parity 0,Africa:Senegal:Louga,0.088141151511553,0.016953011309715,2005,Senegal,DHS_2005,8,2005,0.0692346138137624,0.0939407131363821,0.0519107756464095,1
Parity 0,Africa:Senegal:Louga,,,2006,,,8,2006,0.0616190632320137,0.0917149801655913,0.0420274344117523,1
Parity 0,Africa:Senegal:Louga,,,2007,,,8,2007,0.0550011129474215,0.0849700666724959,0.0356567332852088,1
Parity 0,Africa:Senegal:Louga,,,2008,,,8,2008,0.0491160490473191,0.0757878235473513,0.0314138397790512,1
Parity 0,Africa:Senegal:Louga,,,2009,,,8,2009,0.0438570169583988,0.0651343104720594,0.0287765483276109,1
Parity 0,Africa:Senegal:Louga,0.0282202702559922,0.0102853099401021,2010,Senegal,DHS_2010,8,2010,0.0390879474225871,0.0534713663683726,0.0278035275806297,1
Parity 0,Africa:Senegal:Louga,,,2011,,,8,2011,0.0385271489584363,0.0548189114874967,0.0263097104120571,1
Parity 0,Africa:Senegal:Louga,0.0318837669994322,0.0102659051586327,2012,Senegal,DHS_2012,8,2012,0.0379634159833085,0.0513236916525531,0.0274483171072105,1
Parity 0,Africa:Senegal:Louga,,,2013,,,8,2013,0.0362008692349168,0.0510918030279526,0.0250522568966313,1
Parity 0,Africa:Senegal:Louga,0.0390537011668065,0.0129508512390278,2014,Senegal,DHS_2014,8,2014,0.0345032435460202,0.0465397125260281,0.0252078082316837,1
Parity 0,Africa:Senegal:Louga,0.0342718333487871,0.0136887288295,2015,Senegal,DHS_2015,8,2015,0.0345539827679818,0.0460943311955204,0.0255835200882536,1
Parity 0,Africa:Senegal:Louga,0.0441343022762084,0.0108001836953087,2016,Senegal,DHS_2016,8,2016,0.0395488912769843,0.052158048347724,0.0298526674386158,1
Parity 0,Africa:Senegal:Louga,0.0426882195914453,0.0135268727155703,2017,Senegal,DHS_2017,8,2017,0.035976587100178,0.0479877049817094,0.0265516971499725,1
Parity 0,Africa:Senegal:Louga,0.0113837923670914,0.006247797518578,2018,Senegal,DHS_2018,8,2018,0.0292214547443967,0.0406257946957299,0.0202091226745181,1
Parity 0,Africa:Senegal:Louga,0.02584698749552,0.0097124502658689,2019,Senegal,DHS_2019,8,2019,0.0277652169022477,0.039606671760538,0.0187072570180337,1
Parity 0,Africa:Senegal:Louga,,,2020,,,8,2020,0.0277062682533078,0.0443712672868849,0.0162757584302321,1
Parity 0,Africa:Senegal:Louga,,,2021,,,8,2021,0.027626498368043,0.0486894638111296,0.0145844294602351,1
Parity 0,Africa:Senegal:Louga,,,2022,,,8,2022,0.0275589116108991,0.0527793642766693,0.0132869699618277,1
Parity 0,Africa:Senegal:Louga,,,2023,,,8,2023,0.0275070967337355,0.0567139951310138,0.0122365892005946,1
Parity 0,Africa:Senegal:Louga,,,2024,,,8,2024,0.0274741064218177,0.0606301193220754,0.0113638082770045,1
Parity 0,Africa:Senegal:Louga,,,2025,,,8,2025,0.0274606676709403,0.0644934955841235,0.0106217504228204,1
Parity 0,Africa:Senegal:Matam,,,1990,,,9,1990,0.0593085971841805,0.1184663546200586,0.0290327812744647,1
Parity 0,Africa:Senegal:Matam,,,1991,,,9,1991,0.0593292029063947,0.1101242578502672,0.031530377875613,1
Parity 0,Africa:Senegal:Matam,,,1992,,,9,1992,0.0593775753110792,0.1014895085856906,0.0346587812779058,1
Parity 0,Africa:Senegal:Matam,0.0806451612903225,0.0212219843311957,1993,Senegal,DHS_1993,9,1993,0.0593995489621876,0.092209763436593,0.0388826160813994,1
Parity 0,Africa:Senegal:Matam,,,1994,,,9,1994,0.0597973549017083,0.0984277647506243,0.0361157496915809,1
Parity 0,Africa:Senegal:Matam,,,1995,,,9,1995,0.0601544233322259,0.1034600849083959,0.0343579999699067,1
Parity 0,Africa:Senegal:Matam,,,1996,,,9,1996,0.0605356470718124,0.1074340087503804,0.0332331549270209,1
Parity 0,Africa:Senegal:Matam,,,1997,,,9,1997,0.0609520041479,0.1104239476773262,0.0325986378775901,1
Parity 0,Africa:Senegal:Matam,,,1998,,,9,1998,0.0614070779795146,0.1124462759552324,0.0323724111251358,1
Parity 0,Africa:Senegal:Matam,,,1999,,,9,1999,0.0619050742786343,0.1134675001428797,0.0325306081291633,1
Parity 0,Africa:Senegal:Matam,,,2000,,,9,2000,0.0624480233704771,0.1134218673554566,0.0330737152945398,1
Parity 0,Africa:Senegal:Matam,,,2001,,,9,2001,0.0630387769594943,0.1121919786997014,0.0340493509514727,1
Parity 0,Africa:Senegal:Matam,,,2002,,,9,2002,0.063682324822225,0.109760203799916,0.0355283348339573,1
Parity 0,Africa:Senegal:Matam,,,2003,,,9,2003,0.0643843003423059,0.1057937894350286,0.0376581716466382,1
Parity 0,Africa:Senegal:Matam,,,2004,,,9,2004,0.0651644965798322,0.0999062153906252,0.0407087994944762,1
Parity 0,Africa:Senegal:Matam,0.0477726733589015,0.0107657288343526,2005,Senegal,DHS_2005,9,2005,0.066214505919046,0.0910614616000017,0.0452881063050924,1
Parity 0,Africa:Senegal:Matam,,,2006,,,9,2006,0.0624005408183962,0.093370582260696,0.0400244351145392,1
Parity 0,Africa:Senegal:Matam,,,2007,,,9,2007,0.0590540255607336,0.0912862756413847,0.0367710242981225,1
Parity 0,Africa:Senegal:Matam,,,2008,,,9,2008,0.0559354842910217,0.086197099147539,0.0349552744139825,1
Parity 0,Africa:Senegal:Matam,,,2009,,,9,2009,0.0529958599302251,0.0787201568941327,0.0344892701572382,1
Parity 0,Africa:Senegal:Matam,0.0563120830828068,0.0201336838799205,2010,Senegal,DHS_2010,9,2010,0.0501218447833155,0.0689273988548913,0.0358570928805322,1
Parity 0,Africa:Senegal:Matam,,,2011,,,9,2011,0.0510036042111082,0.0731047006555262,0.0351397923881672,1
Parity 0,Africa:Senegal:Matam,0.0564149063470636,0.0209202461748586,2012,Senegal,DHS_2012,9,2012,0.0518800843447263,0.0711247905301542,0.037821504807136,1
Parity 0,Africa:Senegal:Matam,,,2013,,,9,2013,0.0502653707464622,0.0714498630713074,0.0351408984922532,1
Parity 0,Africa:Senegal:Matam,0.0795330671247196,0.0276847363119253,2014,Senegal,DHS_2014,9,2014,0.048662294705094,0.0659976732587278,0.0359149072205039,1
Parity 0,Africa:Senegal:Matam,0.0271161505270949,0.0089769529681478,2015,Senegal,DHS_2015,9,2015,0.0484492541314092,0.063728223650015,0.0365746219646892,1
Parity 0,Africa:Senegal:Matam,0.0662019309248643,0.0159998878867812,2016,Senegal,DHS_2016,9,2016,0.0574592867818129,0.0749037659392698,0.0444987887226872,1
Parity 0,Africa:Senegal:Matam,0.0785318304381842,0.017434385264674,2017,Senegal,DHS_2017,9,2017,0.0542442613634474,0.0705812108915647,0.0421610462347337,1
Parity 0,Africa:Senegal:Matam,0.0399981972357434,0.0124182749916026,2018,Senegal,DHS_2018,9,2018,0.0439885266235426,0.058875608758761,0.0325898427523873,1
Parity 0,Africa:Senegal:Matam,0.0278205026997585,0.0097915181268349,2019,Senegal,DHS_2019,9,2019,0.040913210199274,0.056705910207727,0.0289566941108596,1
Parity 0,Africa:Senegal:Matam,,,2020,,,9,2020,0.040869882590667,0.063929381362432,0.0249557542773347,1
Parity 0,Africa:Senegal:Matam,,,2021,,,9,2021,0.0407709704868916,0.0703280028420923,0.0222901510050063,1
Parity 0,Africa:Senegal:Matam,,,2022,,,9,2022,0.0406836529194496,0.0763013385731131,0.0202646414317149,1
Parity 0,Africa:Senegal:Matam,,,2023,,,9,2023,0.0406162899643566,0.0819872840345545,0.0186439931660352,1
Parity 0,Africa:Senegal:Matam,,,2024,,,9,2024,0.0405728605972311,0.0876140079427511,0.0173010840102956,1
Parity 0,Africa:Senegal:Matam,,,2025,,,9,2025,0.0405546522703854,0.0931462641652723,0.0161625411252179,1
Parity 0,Africa:Senegal:Saint-Louis,,,1990,,,10,1990,0.0276852270921709,0.0631787219864564,0.011144098480533,1
Parity 0,Africa:Senegal:Saint-Louis,,,1991,,,10,1991,0.0276583727421975,0.0591785985538855,0.0119163269267936,1
Parity 0,Africa:Senegal:Saint-Louis,,,1992,,,10,1992,0.0276117208711059,0.0551126167243281,0.0127958760927452,1
Parity 0,Africa:Senegal:Saint-Louis,0.0192307692307692,0.0117893269826655,1993,Senegal,DHS_1993,10,1993,0.027540364773176,0.0509489710731312,0.0138123800539459,1
Parity 0,Africa:Senegal:Saint-Louis,,,1994,,,10,1994,0.0285862751395841,0.0546169862299458,0.0138990178581101,1
Parity 0,Africa:Senegal:Saint-Louis,,,1995,,,10,1995,0.029637931176118,0.0580223852174297,0.0141092991503207,1
Parity 0,Africa:Senegal:Saint-Louis,,,1996,,,10,1996,0.030701127030265,0.0610690362760174,0.0144402650468938,1
Parity 0,Africa:Senegal:Saint-Louis,,,1997,,,10,1997,0.0317740887764977,0.0636881549967809,0.0149021487926244,1
Parity 0,Africa:Senegal:Saint-Louis,,,1998,,,10,1998,0.0328569377948976,0.0658616273005292,0.0154992684563386,1
Parity 0,Africa:Senegal:Saint-Louis,,,1999,,,10,1999,0.0339487077788132,0.0674377412022895,0.0162488163612563,1
Parity 0,Africa:Senegal:Saint-Louis,,,2000,,,10,2000,0.0350483362014919,0.0684100851625192,0.0171741249807312,1
Parity 0,Africa:Senegal:Saint-Louis,,,2001,,,10,2001,0.0361561943086384,0.0686309785390541,0.0183142560927521,1
Parity 0,Africa:Senegal:Saint-Louis,,,2002,,,10,2002,0.0372729709051171,0.0679764050924175,0.0197313679700988,1
Parity 0,Africa:Senegal:Saint-Louis,,,2003,,,10,2003,0.0384015381415305,0.0663342264562407,0.0215323697578761,1
Parity 0,Africa:Senegal:Saint-Louis,,,2004,,,10,2004,0.0395524820045468,0.0633781583368107,0.023875485501193,1
Parity 0,Africa:Senegal:Saint-Louis,0.0316256710130525,0.0082862619153144,2005,Senegal,DHS_2005,10,2005,0.0408407850696089,0.0585099926715651,0.0271294620403738,1
Parity 0,Africa:Senegal:Saint-Louis,,,2006,,,10,2006,0.0382894135040848,0.0593863720799577,0.0239345506175291,1
Parity 0,Africa:Senegal:Saint-Louis,,,2007,,,10,2007,0.0359985828939101,0.0575232229435162,0.0218601115113192,1
Parity 0,Africa:Senegal:Saint-Louis,,,2008,,,10,2008,0.0338325040106197,0.0537345314386543,0.0205961127744035,1
Parity 0,Africa:Senegal:Saint-Louis,,,2009,,,10,2009,0.0317660800382431,0.0484035305904419,0.0200815472258786,1
Parity 0,Africa:Senegal:Saint-Louis,0.0204831788495621,0.0075838705465978,2010,Senegal,DHS_2010,10,2010,0.029749634664369,0.0416971751928166,0.0205396617648376,1
Parity 0,Africa:Senegal:Saint-Louis,,,2011,,,10,2011,0.0308334644817912,0.0450533900628745,0.0207101682257998,1
Parity 0,Africa:Senegal:Saint-Louis,0.0352488770049937,0.0124847125164686,2012,Senegal,DHS_2012,10,2012,0.0319194892380473,0.044679363133864,0.0227153417028575,1
Parity 0,Africa:Senegal:Saint-Louis,,,2013,,,10,2013,0.0313227203144668,0.0459749844230484,0.0212602895817409,1
Parity 0,Africa:Senegal:Saint-Louis,0.0537988157488397,0.0272649851889681,2014,Senegal,DHS_2014,10,2014,0.0306757769544583,0.0437164936379608,0.0216492372846654,1
Parity 0,Africa:Senegal:Saint-Louis,0.0165230055268907,0.0092265056118596,2015,Senegal,DHS_2015,10,2015,0.0312920490365911,0.043861992744081,0.0224440588343285,1
Parity 0,Africa:Senegal:Saint-Louis,0.0427514174951517,0.016608302772024,2016,Senegal,DHS_2016,10,2016,0.037097435519663,0.0516142564436807,0.0270599078107186,1
Parity 0,Africa:Senegal:Saint-Louis,0.0308134585946042,0.0096382426938807,2017,Senegal,DHS_2017,10,2017,0.0351792000171741,0.0483305756857645,0.0259433409961576,1
Parity 0,Africa:Senegal:Saint-Louis,0.0415576319714318,0.0112578815907693,2018,Senegal,DHS_2018,10,2018,0.0305895834594957,0.0433544635099566,0.0219379137210919,1
Parity 0,Africa:Senegal:Saint-Louis,0.0281814166119763,0.0149997110474609,2019,Senegal,DHS_2019,10,2019,0.0293196094333992,0.0442403423624522,0.0201160967988861,1
Parity 0,Africa:Senegal:Saint-Louis,,,2020,,,10,2020,0.0295306054737214,0.0499606232225834,0.0177489999144162,1
Parity 0,Africa:Senegal:Saint-Louis,,,2021,,,10,2021,0.0296622128370722,0.0552387098302959,0.0160934685609523,1
Parity 0,Africa:Senegal:Saint-Louis,,,2022,,,10,2022,0.0297611524902186,0.0601916733840468,0.0147994727968032,1
Parity 0,Africa:Senegal:Saint-Louis,,,2023,,,10,2023,0.029833748304244,0.0649796730507792,0.0137217775624523,1
Parity 0,Africa:Senegal:Saint-Louis,,,2024,,,10,2024,0.0298823101823027,0.0695943606713929,0.0128124100664771,1
Parity 0,Africa:Senegal:Saint-Louis,,,2025,,,10,2025,0.02990791326127,0.0740697100292567,0.0120103758666476,1
Parity 0,Africa:Senegal:Diourbel,,,1990,,,11,1990,0.0269986416952429,0.0608575128555542,0.0106055967634381,1
Parity 0,Africa:Senegal:Diourbel,,,1991,,,11,1991,0.0269940808508652,0.0570798339832602,0.0113384199541326,1
Parity 0,Africa:Senegal:Diourbel,,,1992,,,11,1992,0.0269916850543697,0.0532746451924529,0.0121734998681867,1
Parity 0,Africa:Senegal:Diourbel,0.0134228187919463,0.0089801343344901,1993,Senegal,DHS_1993,11,1993,0.0269911740867976,0.0493587957680036,0.0131382126238749,1
Parity 0,Africa:Senegal:Diourbel,,,1994,,,11,1994,0.0281983626067077,0.0533022245678229,0.0134347864990951,1
Parity 0,Africa:Senegal:Diourbel,,,1995,,,11,1995,0.0294583052783253,0.0570177164830204,0.0138436929174979,1
Parity 0,Africa:Senegal:Diourbel,,,1996,,,11,1996,0.0307736415853941,0.0605145862945765,0.0143796888756932,1
Parity 0,Africa:Senegal:Diourbel,,,1997,,,11,1997,0.0321444832095176,0.0637000386108316,0.0150560864070239,1
Parity 0,Africa:Senegal:Diourbel,,,1998,,,11,1998,0.0335723020407741,0.0665214425058973,0.0158860878384575,1
Parity 0,Africa:Senegal:Diourbel,,,1999,,,11,1999,0.0350592998806316,0.0689015519899645,0.0169017433778107,1
Parity 0,Africa:Senegal:Diourbel,,,2000,,,11,2000,0.0366087167740732,0.0707018514351737,0.018144377296264,1
Parity 0,Africa:Senegal:Diourbel,,,2001,,,11,2001,0.0382230705762837,0.0718162538321428,0.0196771529686809,1
Parity 0,Africa:Senegal:Diourbel,,,2002,,,11,2002,0.0399086108727282,0.0720646228257472,0.02156535529755,1
Parity 0,Africa:Senegal:Diourbel,,,2003,,,11,2003,0.041673373668643,0.0712363482892901,0.0239709946119534,1
Parity 0,Africa:Senegal:Diourbel,,,2004,,,11,2004,0.043538435376332,0.0689177451043113,0.027124353033064,1
Parity 0,Africa:Senegal:Diourbel,0.0446177147464396,0.0127458910463832,2005,Senegal,DHS_2005,11,2005,0.0456508878164743,0.0641991429165579,0.0315243010013551,1
Parity 0,Africa:Senegal:Diourbel,,,2006,,,11,2006,0.0423911049879182,0.0646428271758489,0.0276635574683928,1
Parity 0,Africa:Senegal:Diourbel,,,2007,,,11,2007,0.0395184160707908,0.0619086113761403,0.0251775888115577,1
Parity 0,Africa:Senegal:Diourbel,,,2008,,,11,2008,0.0368582576548102,0.0570228462675982,0.0237149352240821,1
Parity 0,Africa:Senegal:Diourbel,,,2009,,,11,2009,0.0343713507645343,0.0503906339095459,0.0232754122550409,1
Parity 0,Africa:Senegal:Diourbel,0.033881275424095,0.0064109356365396,2010,Senegal,DHS_2010,11,2010,0.0319782064017734,0.0418558315513022,0.0244645583228077,1
Parity 0,Africa:Senegal:Diourbel,,,2011,,,11,2011,0.0318936570302417,0.0448687972373805,0.022595425560703,1
Parity 0,Africa:Senegal:Diourbel,0.0305979196879386,0.0104287545072897,2012,Senegal,DHS_2012,11,2012,0.0317746652030835,0.0431427041487144,0.0233680196570332,1
Parity 0,Africa:Senegal:Diourbel,,,2013,,,11,2013,0.0303109763701307,0.0433032240427047,0.0209772516777549,1
Parity 0,Africa:Senegal:Diourbel,0.0178925804621286,0.0072359093934885,2014,Senegal,DHS_2014,11,2014,0.028871196420785,0.0397842241066504,0.0207397683199687,1
Parity 0,Africa:Senegal:Diourbel,0.03267268650971,0.0152615828387772,2015,Senegal,DHS_2015,11,2015,0.0298750832449016,0.0412369921357528,0.021722244984787,1
Parity 0,Africa:Senegal:Diourbel,0.0563086674975087,0.0163709040785728,2016,Senegal,DHS_2016,11,2016,0.0352337461815752,0.0487175573442523,0.0258693054709086,1
Parity 0,Africa:Senegal:Diourbel,0.0237929701680917,0.0105101596800485,2017,Senegal,DHS_2017,11,2017,0.0320548684380348,0.0449584621559637,0.0229756194877101,1
Parity 0,Africa:Senegal:Diourbel,0.0126746317959792,0.0080178903957026,2018,Senegal,DHS_2018,11,2018,0.0267459080734805,0.0392661407859214,0.0182226276226797,1
Parity 0,Africa:Senegal:Diourbel,0.0375756680672742,0.0210660067555157,2019,Senegal,DHS_2019,11,2019,0.0258383123687549,0.0396165717487209,0.0171062789591702,1
Parity 0,Africa:Senegal:Diourbel,,,2020,,,11,2020,0.0259335246239523,0.0440875512446892,0.0151167946623489,1
Parity 0,Africa:Senegal:Diourbel,,,2021,,,11,2021,0.0259714015691644,0.0482965434152934,0.013690183924336,1
Parity 0,Africa:Senegal:Diourbel,,,2022,,,11,2022,0.0259951049788994,0.0523194449005508,0.0125734943089083,1
Parity 0,Africa:Senegal:Diourbel,,,2023,,,11,2023,0.026011368216603,0.0562596359967283,0.0116451279437895,1
Parity 0,Africa:Senegal:Diourbel,,,2024,,,11,2024,0.0260228394466915,0.0601158181388448,0.010859091488065,1
Parity 0,Africa:Senegal:Diourbel,,,2025,,,11,2025,0.0260307364960593,0.0639094276195315,0.010178280000629,1
Parity 0,Africa:Senegal:Fatick,,,1990,,,12,1990,0.0230280074925146,0.0632499117650299,0.0085858439066344,1
Parity 0,Africa:Senegal:Fatick,,,1991,,,12,1991,0.0229818488594135,0.0599188047435018,0.0091077835407234,1
Parity 0,Africa:Senegal:Fatick,,,1992,,,12,1992,0.0229003857136974,0.0565589498105885,0.0096835148962114,1
Parity 0,Africa:Senegal:Fatick,0.0,0.0,1993,Senegal,DHS_1993,12,1993,0.0227649110881661,0.0531829898228431,0.0103210424296102,1
Parity 0,Africa:Senegal:Fatick,,,1994,,,12,1994,0.0234944269980121,0.0546492273590015,0.010440146876694,1
Parity 0,Africa:Senegal:Fatick,,,1995,,,12,1995,0.0241780291663614,0.0559724311682115,0.0106221357074565,1
Parity 0,Africa:Senegal:Fatick,,,1996,,,12,1996,0.0248337257334982,0.0570516710729023,0.0108718972417207,1
Parity 0,Africa:Senegal:Fatick,,,1997,,,12,1997,0.0254647307437508,0.0578602304373406,0.0111958518824124,1
Parity 0,Africa:Senegal:Fatick,,,1998,,,12,1998,0.0260710262499258,0.058312722047689,0.0115861836022262,1
Parity 0,Africa:Senegal:Fatick,,,1999,,,12,1999,0.026652741862392,0.0583719219535649,0.0120617581970598,1
